Tower Name,Latitude,Longitude
February,4.6758108139038,103.4003372192383
February,4.6758623123169,103.4003219604492
February,4.676239490509,103.4001693725586
February,4.6763367652893,103.4001083374023
February,4.6760592460632,103.400260925293
February,4.6756310462952,103.4005737304688
February,4.6756439208984,103.400634765625
February,4.6756563186646,103.4007034301758
February,4.6756715774536,103.4008255004883
February,4.6759362220764,103.4013595581055
February,4.6758003234863,103.4013824462891
February,4.6755027770996,103.4015121459961
February,4.6755108833313,103.4016189575195
February,4.6755337715149,103.4017715454102
February,4.6749901771545,103.4024963378906
February,4.6749753952026,103.4024047851562
February,4.6748905181885,103.4019165039062
February,4.6748652458191,103.4017486572266
February,4.6748557090759,103.401725769043
February,4.674720287323,103.4016876220703
February,4.6744413375854,103.401725769043
February,4.6744003295898,103.4017562866211
February,4.6743817329407,103.4017868041992
February,4.6743898391724,103.4020156860352
February,4.6743960380554,103.4020614624023
February,4.6744017601013,103.4020919799805
February,4.6744956970215,103.4027404785156
February,4.6744999885559,103.4027862548828
February,4.6739044189453,103.4028091430664
February,4.6740593910217,103.4010467529297
February,4.6742987632751,103.4009323120117
February,4.6743574142456,103.4009094238281
February,4.674548625946,103.4008331298828
February,4.6747541427612,103.4005966186523
February,4.6747541427612,103.4005966186523
February,4.6744022369385,103.4007186889648
February,4.6742992401123,103.400764465332
February,4.6739926338196,103.4008865356445
February,4.6731195449829,103.4012145996094
February,4.6711301803589,103.4021530151367
February,4.6709604263306,103.4022827148438
February,4.6708822250366,103.4023361206055
February,4.6717343330383,103.4025268554688
February,4.6714119911194,103.4031143188477
February,4.67147397995,103.4031295776367
February,4.6715455055237,103.4031448364258
February,4.6718740463257,103.4032211303711
February,4.6719117164612,103.4032287597656
February,4.6719446182251,103.4032287597656
February,4.6686391830444,103.4042358398438
February,4.6689162254333,103.4059677124023
February,4.6693201065063,103.4060592651367
February,4.6693983078003,103.4060897827148
February,4.6694779396057,103.4061126708984
February,4.6695475578308,103.406135559082
February,4.6696906089783,103.4062042236328
February,4.6696619987488,103.4066772460938
February,4.6698360443115,103.4075012207031
February,4.6699094772339,103.4076080322266
February,4.6716346740723,103.4092178344727
February,4.6719427108765,103.4094314575195
February,4.6726503372192,103.4098892211914
February,4.6727571487427,103.4099426269531
February,4.6734700202942,103.4101867675781
February,4.6735682487488,103.4102249145508
February,4.6736736297607,103.4102630615234
February,4.673725605011,103.410285949707
February,4.6737785339355,103.4103088378906
February,4.6738357543945,103.4103317260742
February,4.6742205619812,103.4106750488281
February,4.6743416786194,103.410774230957
February,4.6743998527527,103.4108200073242
February,4.6745162010193,103.4109039306641
February,4.6745753288269,103.4109497070312
February,4.6748394966125,103.4112854003906
February,4.6749215126038,103.4116668701172
February,4.6749334335327,103.4117431640625
February,4.6749873161316,103.4120864868164
February,4.6750040054321,103.4121704101562
February,4.6750855445862,103.4125671386719
February,4.6751050949097,103.4126434326172
February,4.6751413345337,103.4127960205078
February,4.6751832962036,103.4130859375
February,4.6751294136047,103.414436340332
February,4.670440196991,103.4129867553711
February,4.6703929901123,103.4129867553711
February,4.6681127548218,103.4123153686523
February,4.6684875488281,103.4110336303711
February,4.6685352325439,103.4108352661133
February,4.6683406829834,103.4101867675781
February,4.6683268547058,103.4101333618164
February,4.6683330535889,103.4100875854492
February,4.6685476303101,103.4097518920898
February,4.6687784194946,103.4093627929688
February,4.6688194274902,103.4092864990234
February,4.6690316200256,103.4090118408203
February,4.6691918373108,103.4088134765625
February,4.6692380905151,103.4087524414062
February,4.6692895889282,103.4085235595703
February,4.6692442893982,103.4084701538086
February,4.669189453125,103.4084167480469
February,4.6691327095032,103.4083633422852
February,4.6689047813416,103.4082412719727
February,4.66841173172,103.4080963134766
February,4.668224811554,103.4079971313477
February,4.66796875,103.4078750610352
February,4.6673626899719,103.4081497192383
February,4.6672358512878,103.4082794189453
February,4.6667723655701,103.408561706543
February,4.6666398048401,103.4085388183594
February,4.666512966156,103.4085083007812
February,4.6664443016052,103.4083480834961
February,4.666464805603,103.4082870483398
February,4.6665120124817,103.4081344604492
February,4.6670336723328,103.406852722168
February,4.6673879623413,103.4065551757812
February,4.6674966812134,103.4061813354492
February,4.6674966812134,103.4061813354492
February,4.6674966812134,103.4061813354492
February_0,4.7096037864685,103.3964233398438
February_0,4.7151927947998,103.3876113891602
February_0,4.7152523994446,103.3874740600586
February_0,4.7154455184937,103.3865966796875
February_0,4.7153325080872,103.3855819702148
February_0,4.7102327346802,103.384407043457
February_0,4.7080116271973,103.3855438232422
February_0,4.7077269554138,103.3857040405273
February_0,4.7075853347778,103.3857879638672
February_0,4.7067604064941,103.3862762451172
February_0,4.7058458328247,103.3869476318359
February_0,4.705587387085,103.3871307373047
February_0,4.7054529190063,103.3872299194336
February_0,4.704083442688,103.3878555297852
February_0,4.7040657997131,103.3878555297852
February_0,4.7040324211121,103.3877792358398
February_0,4.7040395736694,103.3876419067383
February_0,4.7039794921875,103.3874282836914
February_0,4.7037906646729,103.3871917724609
February_0,4.7035655975342,103.3869705200195
February_0,4.7035322189331,103.3869400024414
February_0,4.7034258842468,103.3868408203125
February_0,4.703381061554,103.3867950439453
February_0,4.7041463851929,103.38671875
February_0,4.704318523407,103.3869018554688
February_0,4.7043194770813,103.3869018554688
February_0,4.7040591239929,103.3866577148438
February_0,4.7040076255798,103.3866119384766
February_0,4.7039561271667,103.3865737915039
February_0,4.7036447525024,103.3870315551758
February_0,4.7037048339844,103.387092590332
February_0,4.7040057182312,103.3874664306641
February_0,4.704074382782,103.3877182006836
February_0,4.7040824890137,103.3877487182617
February_0,4.7040734291077,103.3877944946289
February_0,4.7039527893066,103.3878860473633
February_0,4.7038826942444,103.3879241943359
February_0,4.7037973403931,103.3879547119141
February_0,4.7033905982971,103.388053894043
February_0,4.7032651901245,103.3880767822266
February_0,4.7031407356262,103.3880996704102
February_0,4.7015156745911,103.3883209228516
February_0,4.7011957168579,103.3883819580078
February_0,4.7005681991577,103.388557434082
February_0,4.700421333313,103.3886184692383
February_0,4.6998405456543,103.3889007568359
February_0,4.6997008323669,103.3889694213867
February_0,4.6994404792786,103.3891296386719
February_0,4.699321269989,103.3892211914062
February_0,4.6992053985596,103.3893127441406
February_0,4.6990938186646,103.3894119262695
February_0,4.6989870071411,103.389518737793
February_0,4.6987705230713,103.3897476196289
February_0,4.6979885101318,103.3906021118164
February_0,4.6974744796753,103.3911209106445
February_0,4.6974315643311,103.3911437988281
February_0,4.6973547935486,103.39111328125
February_0,4.6973595619202,103.3910827636719
February_0,4.6974930763245,103.3909759521484
February_0,4.6975889205933,103.3908996582031
February_0,4.6976366043091,103.3908538818359
February_0,4.6976857185364,103.3908004760742
February_0,4.6980113983154,103.3904876708984
February_0,4.6980781555176,103.3904037475586
February_0,4.698230266571,103.3902359008789
February_0,4.6983661651611,103.3900833129883
February_0,4.6984257698059,103.3900299072266
February_0,4.6984810829163,103.3899459838867
February_0,4.6982707977295,103.3897399902344
February_0,4.6981739997864,103.3896713256836
February_0,4.6979475021362,103.3893737792969
February_0,4.6979460716248,103.3893737792969
February_0,4.6979403495789,103.3893737792969
February_0,4.6979379653931,103.3893737792969
February_0,4.697943687439,103.3893890380859
February_0,4.6979517936707,103.3894119262695
February_0,4.6980266571045,103.3896789550781
February_0,4.6980419158936,103.3896636962891
February_0,4.6983232498169,103.390251159668
February_0,4.6982583999634,103.3903198242188
February_0,4.6979637145996,103.3906478881836
February_0,4.6978778839111,103.390739440918
February_0,4.6976985931396,103.3909225463867
February_0,4.6968035697937,103.3915176391602
February_0,4.6967911720276,103.3914947509766
February_0,4.696768283844,103.3914260864258
February_0,4.6966013908386,103.3910217285156
February_0,4.696515083313,103.3909378051758
February_0,4.6964936256409,103.3909225463867
February_0,4.6964349746704,103.3909149169922
February_0,4.6963200569153,103.390983581543
February_0,4.6959009170532,103.3913116455078
February_0,4.6958723068237,103.3913040161133
February_0,4.695830821991,103.3912963867188
February_0,4.6957979202271,103.3912887573242
February_0,4.6956896781921,103.390998840332
February_0,4.6957159042358,103.3908081054688
February_0,4.6956343650818,103.3907623291016
February_0,4.6954097747803,103.3906478881836
February_0,4.6953716278076,103.3906326293945
February_0,4.6951584815979,103.3907470703125
February_0,4.6948027610779,103.3911972045898
February_0,4.6948132514954,103.3913421630859
February_0,4.6949663162231,103.3916931152344
February_0,4.6951127052307,103.391975402832
February_0,4.6953144073486,103.3924026489258
February_0,4.6953172683716,103.3924255371094
February_0,4.6945581436157,103.3928756713867
February_0,4.6937956809998,103.393196105957
February_0,4.6933751106262,103.3933486938477
February_0,4.6932263374329,103.3933868408203
February_0,4.6930751800537,103.3934173583984
February_0,4.6929183006287,103.3934478759766
February_0,4.6924333572388,103.3935012817383
February_0,4.692099571228,103.3935089111328
February_0,4.6919264793396,103.3935089111328
February_0,4.6917562484741,103.3935241699219
February_0,4.6867694854736,103.394645690918
February_0,4.6866126060486,103.3947219848633
February_0,4.6864705085754,103.3948135375977
February_0,4.6856751441956,103.3954849243164
February_0,4.6845273971558,103.3962326049805
February_0,4.684371471405,103.3962936401367
February_0,4.6840496063232,103.3964080810547
February_0,4.6835560798645,103.3965835571289
February_0,4.6828246116638,103.3970642089844
February_0,4.6807994842529,103.3981018066406
February_0,4.6801438331604,103.3983688354492
February_0,4.6796541213989,103.3985595703125
February_0,4.6794939041138,103.3986282348633
February_0,4.6793308258057,103.3986968994141
February_0,4.6781792640686,103.3991546630859
February_0,4.6780190467834,103.3992156982422
February_0,4.6774063110352,103.3994674682617
February_0,4.6756911277771,103.4001693725586
February_0,4.6756091117859,103.400260925293
February_0,4.6756381988525,103.4003601074219
February_0,4.6757411956787,103.4003677368164
February_0,4.6757788658142,103.4003524780273
February_0,4.6758108139038,103.4003372192383
February_0,4.6760587692261,103.4002380371094
February_0,4.6763381958008,103.4001159667969
February_0,4.6763362884521,103.4001312255859
February_0,4.6763257980347,103.400146484375
February_0,4.6762452125549,103.4001922607422
February_0,4.6758413314819,103.4003448486328
February_0,4.6757702827454,103.4003677368164
February_0,4.6756219863892,103.4004592895508
February_0,4.6756205558777,103.4005126953125
February_0,4.6756563186646,103.4007034301758
February_0,4.6756715774536,103.4008255004883
February_0,4.6758508682251,103.4013900756836
February_0,4.6757869720459,103.4013824462891
February_0,4.6757545471191,103.4013595581055
February_0,4.6757483482361,103.4013519287109
February_0,4.6757054328918,103.4014358520508
February_0,4.6756749153137,103.4014511108398
February_0,4.6756381988525,103.4014587402344
February_0,4.6756014823914,103.4014663696289
February_0,4.6755709648132,103.4014663696289
February_0,4.6755218505859,103.4014739990234
February_0,4.6755156517029,103.4014739990234
February_0,4.6755046844482,103.4015808105469
February_0,4.6755108833313,103.4016189575195
February_0,4.6755180358887,103.4016571044922
February_0,4.6755561828613,103.4019317626953
February_0,4.6755709648132,103.4020309448242
February_0,4.6755867004395,103.4021224975586
February_0,4.6749053001404,103.4020080566406
February_0,4.6748905181885,103.4019165039062
February_0,4.6748728752136,103.4017944335938
February_0,4.6748695373535,103.4017639160156
February_0,4.6748557090759,103.401725769043
February_0,4.674720287323,103.4016876220703
February_0,4.6744003295898,103.4017562866211
February_0,4.6743741035461,103.4019622802734
February_0,4.6744956970215,103.4027404785156
February_0,4.6744999885559,103.4027862548828
February_0,4.6744866371155,103.4028778076172
February_0,4.6744685173035,103.4028930664062
February_0,4.6738076210022,103.4026794433594
February_0,4.6739444732666,103.4017868041992
February_0,4.6739568710327,103.4016799926758
February_0,4.6739845275879,103.4013290405273
February_0,4.6739954948425,103.4012832641602
February_0,4.673999786377,103.4012069702148
February_0,4.6742405891418,103.4009552001953
February_0,4.6742987632751,103.4009323120117
February_0,4.6747784614563,103.4006881713867
February_0,4.674756526947,103.4005966186523
February_0,4.6747536659241,103.4005966186523
February_0,4.6746520996094,103.4006042480469
February_0,4.6739926338196,103.4008865356445
February_0,4.6729836463928,103.4012680053711
February_0,4.6708807945251,103.4023895263672
February_0,4.670907497406,103.4024429321289
February_0,4.6717438697815,103.4032211303711
February_0,4.6716918945312,103.4032135009766
February_0,4.6714053153992,103.4031753540039
February_0,4.6713533401489,103.4031600952148
February_0,4.6712207794189,103.4031219482422
February_0,4.6711535453796,103.4031066894531
February_0,4.6710481643677,103.403076171875
February_0,4.6711792945862,103.4030838012695
February_0,4.6711869239807,103.403076171875
February_0,4.6711988449097,103.4030609130859
February_0,4.6712107658386,103.403076171875
February_0,4.6712608337402,103.4031066894531
February_0,4.671968460083,103.4032211303711
February_0,4.6719856262207,103.403205871582
February_0,4.6707696914673,103.4024276733398
February_0,4.6673212051392,103.4056777954102
February_0,4.6673011779785,103.4057235717773
February_0,4.6685833930969,103.4059524536133
February_0,4.6686773300171,103.4059600830078
February_0,4.6687836647034,103.4059677124023
February_0,4.6689162254333,103.4059677124023
February_0,4.6692385673523,103.4060363769531
February_0,4.6694779396057,103.4061126708984
February_0,4.669659614563,103.4061889648438
February_0,4.6696400642395,103.4070053100586
February_0,4.6696572303772,103.4072494506836
February_0,4.6698360443115,103.4075012207031
February_0,4.6698727607727,103.4075546264648
February_0,4.6702070236206,103.4081115722656
February_0,4.6702542304993,103.4081497192383
February_0,4.6707158088684,103.4085159301758
February_0,4.6707763671875,103.4085540771484
February_0,4.6747345924377,103.4110870361328
February_0,4.6748785972595,103.4114379882812
February_0,4.6753087043762,103.4136352539062
February_0,4.6739530563354,103.4140167236328
February_0,4.6735653877258,103.4138793945312
February_0,4.6733336448669,103.4137954711914
February_0,4.6719841957092,103.4133453369141
February_0,4.671895980835,103.4133224487305
February_0,4.6716384887695,103.4132385253906
February_0,4.671594619751,103.4132232666016
February_0,4.6715002059937,103.4131927490234
February_0,4.6713871955872,103.4131546020508
February_0,4.6701493263245,103.4129867553711
February_0,4.6695508956909,103.4130020141602
February_0,4.6691012382507,103.4130096435547
February_0,4.6681160926819,103.4121704101562
February_0,4.6683268547058,103.4115219116211
February_0,4.6684694290161,103.4110794067383
February_0,4.6685061454773,103.4109878540039
February_0,4.6685094833374,103.4106903076172
February_0,4.6683650016785,103.4102554321289
February_0,4.6683406829834,103.4101867675781
February_0,4.6690649986267,103.4083099365234
February_0,4.6689047813416,103.4082412719727
February_0,4.6683173179626,103.4080505371094
February_0,4.6681399345398,103.4079513549805
February_0,4.6677026748657,103.4077758789062
February_0,4.6676487922668,103.4077835083008
February_0,4.6676020622253,103.4078063964844
February_0,4.667426109314,103.4080810546875
February_0,4.6673626899719,103.4081497192383
February_0,4.6672210693359,103.4082870483398
February_0,4.6672067642212,103.4083023071289
February_0,4.6671853065491,103.4083251953125
February_0,4.6666398048401,103.4085388183594
February_0,4.6665720939636,103.4085235595703
February_0,4.666512966156,103.4085083007812
February_0,4.6664443016052,103.4083480834961
February_0,4.666464805603,103.4082870483398
February_0,4.6664862632751,103.4082260131836
February_0,4.6666598320007,103.4076843261719
February_0,4.6666932106018,103.4075775146484
February_0,4.6667895317078,103.4073257446289
February_0,4.6668424606323,103.4071578979492
February_0,4.6672058105469,103.4068069458008
February_0,4.6673879623413,103.4065551757812
February_0,4.6674942970276,103.4061737060547
February_0,4.6674947738647,103.4061813354492
February_0,4.6674966812134,103.4061813354492
February_1,4.7096037864685,103.3964233398438
February_1,4.7096037864685,103.3964233398438
February_1,4.7104730606079,103.3924865722656
February_1,4.7124781608582,103.3899917602539
February_1,4.7128357887268,103.3897552490234
February_1,4.7129440307617,103.3896636962891
February_1,4.7130570411682,103.3895797729492
February_1,4.7147874832153,103.3882446289062
February_1,4.7154383659363,103.3861541748047
February_1,4.7154216766357,103.3860092163086
February_1,4.7067604064941,103.3862762451172
February_1,4.7066268920898,103.3863677978516
February_1,4.7061042785645,103.3867492675781
February_1,4.7058458328247,103.3869476318359
February_1,4.6791644096375,103.3987655639648
February_1,4.679000377655,103.3988342285156
February_1,4.678505897522,103.3990249633789
February_1,4.6783437728882,103.3990859985352
February_1,4.6781792640686,103.3991546630859
February_1,4.677698135376,103.3993453979492
February_1,4.6774063110352,103.3994674682617
February_1,4.6771597862244,103.3995666503906
February_1,4.6767406463623,103.3997497558594
February_1,4.6766653060913,103.399787902832
February_1,4.6766176223755,103.3998107910156
February_1,4.6765627861023,103.3998336791992
February_1,4.6757297515869,103.401237487793
February_1,4.6758508682251,103.4013900756836
February_1,4.6758193969727,103.4013900756836
February_1,4.6758003234863,103.4013824462891
February_1,4.6757869720459,103.4013824462891
February_1,4.6757760047913,103.4013748168945
February_1,4.6757645606995,103.4013671875
February_1,4.6757459640503,103.4013519287109
February_1,4.6757445335388,103.4013442993164
February_1,4.675742149353,103.4013595581055
February_1,4.6757378578186,103.4013900756836
February_1,4.6757054328918,103.4014358520508
February_1,4.6756014823914,103.4014663696289
February_1,4.6755309104919,103.4014663696289
February_1,4.675012588501,103.4026947021484
February_1,4.6750102043152,103.4026336669922
February_1,4.6743941307068,103.4029006958008
February_1,4.6743478775024,103.4028854370117
February_1,4.6743001937866,103.4028778076172
February_1,4.6742115020752,103.4028549194336
February_1,4.6741619110107,103.4028472900391
February_1,4.6740546226501,103.40283203125
February_1,4.6738295555115,103.4027709960938
February_1,4.6738300323486,103.4025650024414
February_1,4.6747660636902,103.4006118774414
February_1,4.6747622489929,103.4006042480469
February_1,4.6716866493225,103.4018020629883
February_1,4.6715593338013,103.4018630981445
February_1,4.6708822250366,103.4023361206055
February_1,4.6708736419678,103.4023666381836
February_1,4.6708807945251,103.4023895263672
February_1,4.6708874702454,103.4024200439453
February_1,4.6709399223328,103.4024658203125
February_1,4.6712951660156,103.4024963378906
February_1,4.6713752746582,103.4025115966797
February_1,4.671642780304,103.4025192260742
February_1,4.6717343330383,103.4025268554688
February_1,4.6718201637268,103.4025344848633
February_1,4.6720590591431,103.4027633666992
February_1,4.6720595359802,103.4028244018555
February_1,4.6720433235168,103.4029922485352
February_1,4.6710958480835,103.4030914306641
February_1,4.6710615158081,103.4030838012695
February_1,4.6712012290955,103.4030609130859
February_1,4.6712045669556,103.4030685424805
February_1,4.6720323562622,103.4027481079102
February_1,4.6720356941223,103.4026031494141
February_1,4.6720314025879,103.402587890625
February_1,4.6715760231018,103.4025268554688
February_1,4.6711797714233,103.4024963378906
February_1,4.6710829734802,103.4024810791016
February_1,4.6708345413208,103.4024200439453
February_1,4.6708078384399,103.4024124145508
February_1,4.670524597168,103.4026031494141
February_1,4.6703643798828,103.4027404785156
February_1,4.6683211326599,103.4045867919922
February_1,4.667989730835,103.4049530029297
February_1,4.6673612594604,103.4056167602539
February_1,4.6673011779785,103.4057235717773
February_1,4.6673007011414,103.40576171875
February_1,4.6673521995544,103.4058151245117
February_1,4.6675896644592,103.4058685302734
February_1,4.6676659584045,103.405891418457
February_1,4.6677398681641,103.4059219360352
February_1,4.6678066253662,103.4059371948242
February_1,4.6680269241333,103.4059448242188
February_1,4.6682949066162,103.4059295654297
February_1,4.668354511261,103.4059219360352
February_1,4.6684131622314,103.4059219360352
February_1,4.6711745262146,103.4088592529297
February_1,4.6712250709534,103.4089050292969
February_1,4.6719946861267,103.4094696044922
February_1,4.6742115020752,103.4105072021484
February_1,4.6742258071899,103.4105453491211
February_1,4.6742162704468,103.4106292724609
February_1,4.6742181777954,103.4106521606445
February_1,4.6742205619812,103.4106750488281
February_1,4.6742339134216,103.4106979370117
February_1,4.6747345924377,103.4110870361328
February_1,4.6747756004333,103.4111480712891
February_1,4.6748127937317,103.4112091064453
February_1,4.6749215126038,103.4116668701172
February_1,4.6749334335327,103.4117431640625
February_1,4.6749572753906,103.4119110107422
February_1,4.6750550270081,103.4124145507812
February_1,4.6752147674561,103.4132995605469
February_1,4.6752905845642,103.4135894775391
February_1,4.6744956970215,103.4142150878906
February_1,4.674373626709,103.4141693115234
February_1,4.6741380691528,103.4140930175781
February_1,4.6740455627441,103.4140548706055
February_1,4.6736354827881,103.4139099121094
February_1,4.6735653877258,103.4138793945312
February_1,4.6724491119385,103.4135055541992
February_1,4.6721620559692,103.4134063720703
February_1,4.6716384887695,103.4132385253906
February_1,4.6715455055237,103.4132080078125
February_1,4.6700620651245,103.4129943847656
February_1,4.6699438095093,103.4130020141602
February_1,4.668851852417,103.4129943847656
February_1,4.6686987876892,103.4128952026367
February_1,4.6686224937439,103.4128494262695
February_1,4.6681160926819,103.4121704101562
February_1,4.6683268547058,103.4115219116211
February_1,4.6683831214905,103.4113464355469
February_1,4.6684036254883,103.4112548828125
February_1,4.668429851532,103.4111938476562
February_1,4.6685352325439,103.4108352661133
February_1,4.6685228347778,103.4107666015625
February_1,4.6684575080872,103.410514831543
February_1,4.6684279441833,103.4104156494141
February_1,4.6683945655823,103.4100036621094
February_1,4.6684279441833,103.4099578857422
February_1,4.6689915657043,103.4082717895508
February_1,4.6688141822815,103.4082107543945
February_1,4.6683173179626,103.4080505371094
February_1,4.6681399345398,103.4079513549805
February_1,4.66796875,103.4078750610352
February_1,4.6678919792175,103.407844543457
February_1,4.6677026748657,103.4077758789062
February_1,4.6668891906738,103.408561706543
February_1,4.6668334007263,103.4085693359375
February_1,4.666512966156,103.4085083007812
February_1,4.6664757728577,103.4084930419922
February_1,4.6666598320007,103.4076843261719
February_1,4.666757106781,103.4074096679688
February_1,4.6667895317078,103.4073257446289
February_1,4.6669216156006,103.4069671630859
February_1,4.6669483184814,103.4069137573242
February_1,4.6669902801514,103.4068832397461
February_1,4.6672949790955,103.40673828125
February_2,4.7096037864685,103.3964233398438
February_2,4.7119584083557,103.3904571533203
February_2,4.7120590209961,103.3903579711914
February_2,4.7128357887268,103.3897552490234
February_2,4.7130570411682,103.3895797729492
February_2,4.7142624855042,103.3887710571289
February_2,4.7144875526428,103.3885803222656
February_2,4.7145943641663,103.3884658813477
February_2,4.7146925926208,103.3883590698242
February_2,4.7148785591125,103.3881301879883
February_2,4.7154130935669,103.3868942260742
February_2,4.7154531478882,103.3864517211914
February_2,4.7152457237244,103.3852920532227
February_2,4.7147836685181,103.3844985961914
February_2,4.7145733833313,103.3842620849609
February_2,4.7139296531677,103.3836441040039
February_2,4.7131037712097,103.3833389282227
February_2,4.7115950584412,103.3836898803711
February_2,4.7084493637085,103.3852920532227
February_2,4.705174446106,103.3873977661133
February_2,4.7038478851318,103.3872528076172
February_2,4.7036809921265,103.387092590332
February_2,4.7036375999451,103.3870544433594
February_2,4.7035322189331,103.3869400024414
February_2,4.7035045623779,103.3869094848633
February_2,4.7034683227539,103.3868713378906
February_2,4.7033038139343,103.38671875
February_2,4.7030258178711,103.386474609375
February_2,4.7029991149902,103.3864288330078
February_2,4.703453540802,103.386100769043
February_2,4.7035975456238,103.3862228393555
February_2,4.7037625312805,103.3863830566406
February_2,4.7039675712585,103.3865737915039
February_2,4.7040143013,103.3866119384766
February_2,4.7040576934814,103.3866424560547
February_2,4.7041463851929,103.38671875
February_2,4.7041888237,103.3867492675781
February_2,4.7042212486267,103.3867797851562
February_2,4.7042641639709,103.3868255615234
February_2,4.7043166160583,103.3868942260742
February_2,4.7042989730835,103.3868789672852
February_2,4.704300403595,103.3868713378906
February_2,4.704258441925,103.386833190918
February_2,4.7041540145874,103.3867340087891
February_2,4.7041087150574,103.3866958618164
February_2,4.7040591239929,103.3866577148438
February_2,4.7040076255798,103.3866119384766
February_2,4.7037916183472,103.3864288330078
February_2,4.703733921051,103.3863754272461
February_2,4.7036824226379,103.3863220214844
February_2,4.703631401062,103.3862762451172
February_2,4.7034749984741,103.3861389160156
February_2,4.7033495903015,103.3860473632812
February_2,4.7032871246338,103.3866806030273
February_2,4.7036447525024,103.3870315551758
February_2,4.7038197517395,103.3872146606445
February_2,4.7011957168579,103.3883819580078
February_2,4.7010354995728,103.3884124755859
February_2,4.7005681991577,103.388557434082
February_2,4.700421333313,103.3886184692383
February_2,4.6994404792786,103.3891296386719
February_2,4.6983695030212,103.3901901245117
February_2,4.6982026100159,103.3903656005859
February_2,4.6981291770935,103.3904418945312
February_2,4.6980557441711,103.3905334472656
February_2,4.698230266571,103.3902359008789
February_2,4.6983013153076,103.3901596069336
February_2,4.698474407196,103.3899230957031
February_2,4.6984448432922,103.3899002075195
February_2,4.6982707977295,103.3897399902344
February_2,4.6981739997864,103.3896713256836
February_2,4.6981425285339,103.3896636962891
February_2,4.6979475021362,103.3893737792969
February_2,4.6979637145996,103.3894348144531
February_2,4.698184967041,103.3896713256836
February_2,4.6982893943787,103.3897552490234
February_2,4.6983661651611,103.3898239135742
